link,name,comment,num_review,num_thanks,date_attend,time_use
https://tka.tiki.vn/pixel/pixel?data=ypP73v9wrK46OrIn4OVemOmlbc9540ESanqxlB8CuaZYZlX6UG-kiSHK9I9aTaP7jRsCyUWGsbD5ISA_Vkir5yhmd77c6iluAgUneDBwi3l73GeP9c1fL-4B9qWTqfdGVO1BWYIIED0Hk7pJRFv54jNOxieKjRFEivs35PF2ID4eQ8I4RQ3UA7pvXwsQjzOKPvDTCTiILZFdU6Iexkipfabr2tIMRSP1BGqa9Lg71t5xzaucoQm17O0tcOZ9fuNOU95WvGEvnfeQD7ZrzyCD66iPfhwXxpiVfSF2EkZqRvz9lN-EjIMZXUx86OdxzjT0wqoxfcRe_vB8GCbCSXX9nfDn1MXPo6lte-aH_X7u9zX4FO-TPqol8-m1V3A-cYYuJ42DsVXc5SjPFyQzhjeEZr0EeTljBSdilref6VnWQoRaMY1Jp_twQgb3flJWm7vMpA8HEkZiEHrBInJKQfz5YHSloImXjaL7DiuIrNEhby2aZXSAfhmcr1r7v84lTYVBEZm7BaN8-A_Ak1KxlPmEOcedv8E_UbunjlPzlklzA8Nl0-WYarJEQMa65C_1jxPVdEUU4jUJ6UAk037pik4PiF34E1oNibjqha4j1Spm1Htj0P5ANlPpLVQLO6TKVY7eU2gKj4qTeSmCz0zppHoweDXngybrheKNGYhu1ErpHXvSDUIywu5cAVVfKg0QVvpwzABJH35-0oa4jHHioxIUJpHTwvBznLiwo8x_8-um5RDWaZug3W8A-TfyRenWC44UxhxV6HxTUuFW0JcApTQcVPgKgkJUXlJNfLDbvMQe0UeBomlbCVZu22yTy-hFtYx63yM_dBDi_VuSGYUN8v_jOUKbkNF9rqdXIPD99lJTik4dPTj_nI3NJRcGfN8GUMgqBMya3gL4Vw56lSMvFIcHpjao5ORTqGi94-lVASRQuM5Rx93sudvT6p9ej6OWl8QE_DUbm9ePlPCHEgHbdO4_PU6detBFI5yrUDnThHYFfWSq7qRsollkv8q6gEtyRKwSqniZa1tMkrGGjf_F4WDrC9tU8zweXZYxf2ymvDJMEL8MYwNgrau6YCReDO1TbDrb8i0k2Wl1nzzWvvKt&reqid=ROnN44mwLsHWmVrz&type=CLICK&pos=2,Đặng Thế Khải,,"Đã viết
51 Đánh giá","Đã nhận
2 Lượt cảm ơn",Đã tham gia 5 năm,Đánh giá vào 1 năm trướcĐã dùng 1 tháng
https://tka.tiki.vn/pixel/pixel?data=ypP73v9wrK46OrIn4OVemOmlbc9540ESanqxlB8CuaZYZlX6UG-kiSHK9I9aTaP7jRsCyUWGsbD5ISA_Vkir5yhmd77c6iluAgUneDBwi3l73GeP9c1fL-4B9qWTqfdGVO1BWYIIED0Hk7pJRFv54jNOxieKjRFEivs35PF2ID4eQ8I4RQ3UA7pvXwsQjzOKPvDTCTiILZFdU6Iexkipfabr2tIMRSP1BGqa9Lg71t5xzaucoQm17O0tcOZ9fuNOU95WvGEvnfeQD7ZrzyCD66iPfhwXxpiVfSF2EkZqRvz9lN-EjIMZXUx86OdxzjT0wqoxfcRe_vB8GCbCSXX9nfDn1MXPo6lte-aH_X7u9zX4FO-TPqol8-m1V3A-cYYuJ42DsVXc5SjPFyQzhjeEZr0EeTljBSdilref6VnWQoRaMY1Jp_twQgb3flJWm7vMpA8HEkZiEHrBInJKQfz5YHSloImXjaL7DiuIrNEhby2aZXSAfhmcr1r7v84lTYVBEZm7BaN8-A_Ak1KxlPmEOcedv8E_UbunjlPzlklzA8Nl0-WYarJEQMa65C_1jxPVdEUU4jUJ6UAk037pik4PiF34E1oNibjqha4j1Spm1Htj0P5ANlPpLVQLO6TKVY7eU2gKj4qTeSmCz0zppHoweDXngybrheKNGYhu1ErpHXvSDUIywu5cAVVfKg0QVvpwzABJH35-0oa4jHHioxIUJpHTwvBznLiwo8x_8-um5RDWaZug3W8A-TfyRenWC44UxhxV6HxTUuFW0JcApTQcVPgKgkJUXlJNfLDbvMQe0UeBomlbCVZu22yTy-hFtYx63yM_dBDi_VuSGYUN8v_jOUKbkNF9rqdXIPD99lJTik4dPTj_nI3NJRcGfN8GUMgqBMya3gL4Vw56lSMvFIcHpjao5ORTqGi94-lVASRQuM5Rx93sudvT6p9ej6OWl8QE_DUbm9ePlPCHEgHbdO4_PU6detBFI5yrUDnThHYFfWSq7qRsollkv8q6gEtyRKwSqniZa1tMkrGGjf_F4WDrC9tU8zweXZYxf2ymvDJMEL8MYwNgrau6YCReDO1TbDrb8i0k2Wl1nzzWvvKt&reqid=ROnN44mwLsHWmVrz&type=CLICK&pos=2,Hạnh Quách,,"Đã viết
3 Đánh giá","Đã nhận
0 Lượt cảm ơn",Đã tham gia 2 năm,Đánh giá vào 1 năm trướcĐã dùng 5 ngày
https://tka.tiki.vn/pixel/pixel?data=ypP73v9wrK46OrIn4OVemOmlbc9540ESanqxlB8CuaZYZlX6UG-kiSHK9I9aTaP7jRsCyUWGsbD5ISA_Vkir5yhmd77c6iluAgUneDBwi3l73GeP9c1fL-4B9qWTqfdGVO1BWYIIED0Hk7pJRFv54jNOxieKjRFEivs35PF2ID4eQ8I4RQ3UA7pvXwsQjzOKPvDTCTiILZFdU6Iexkipfabr2tIMRSP1BGqa9Lg71t5xzaucoQm17O0tcOZ9fuNOU95WvGEvnfeQD7ZrzyCD66iPfhwXxpiVfSF2EkZqRvz9lN-EjIMZXUx86OdxzjT0wqoxfcRe_vB8GCbCSXX9nfDn1MXPo6lte-aH_X7u9zX4FO-TPqol8-m1V3A-cYYuJ42DsVXc5SjPFyQzhjeEZr0EeTljBSdilref6VnWQoRaMY1Jp_twQgb3flJWm7vMpA8HEkZiEHrBInJKQfz5YHSloImXjaL7DiuIrNEhby2aZXSAfhmcr1r7v84lTYVBEZm7BaN8-A_Ak1KxlPmEOcedv8E_UbunjlPzlklzA8Nl0-WYarJEQMa65C_1jxPVdEUU4jUJ6UAk037pik4PiF34E1oNibjqha4j1Spm1Htj0P5ANlPpLVQLO6TKVY7eU2gKj4qTeSmCz0zppHoweDXngybrheKNGYhu1ErpHXvSDUIywu5cAVVfKg0QVvpwzABJH35-0oa4jHHioxIUJpHTwvBznLiwo8x_8-um5RDWaZug3W8A-TfyRenWC44UxhxV6HxTUuFW0JcApTQcVPgKgkJUXlJNfLDbvMQe0UeBomlbCVZu22yTy-hFtYx63yM_dBDi_VuSGYUN8v_jOUKbkNF9rqdXIPD99lJTik4dPTj_nI3NJRcGfN8GUMgqBMya3gL4Vw56lSMvFIcHpjao5ORTqGi94-lVASRQuM5Rx93sudvT6p9ej6OWl8QE_DUbm9ePlPCHEgHbdO4_PU6detBFI5yrUDnThHYFfWSq7qRsollkv8q6gEtyRKwSqniZa1tMkrGGjf_F4WDrC9tU8zweXZYxf2ymvDJMEL8MYwNgrau6YCReDO1TbDrb8i0k2Wl1nzzWvvKt&reqid=ROnN44mwLsHWmVrz&type=CLICK&pos=2,Thuần Nguyễn,,"Đã viết
18 Đánh giá","Đã nhận
10 Lượt cảm ơn",Đã tham gia 5 năm,Đánh giá vào 1 năm trướcĐã dùng 7 ngày
https://tka.tiki.vn/pixel/pixel?data=ypP73v9wrK46OrIn4OVemOmlbc9540ESanqxlB8CuaZYZlX6UG-kiSHK9I9aTaP7jRsCyUWGsbD5ISA_Vkir5yhmd77c6iluAgUneDBwi3l73GeP9c1fL-4B9qWTqfdGVO1BWYIIED0Hk7pJRFv54jNOxieKjRFEivs35PF2ID4eQ8I4RQ3UA7pvXwsQjzOKPvDTCTiILZFdU6Iexkipfabr2tIMRSP1BGqa9Lg71t5xzaucoQm17O0tcOZ9fuNOU95WvGEvnfeQD7ZrzyCD66iPfhwXxpiVfSF2EkZqRvz9lN-EjIMZXUx86OdxzjT0wqoxfcRe_vB8GCbCSXX9nfDn1MXPo6lte-aH_X7u9zX4FO-TPqol8-m1V3A-cYYuJ42DsVXc5SjPFyQzhjeEZr0EeTljBSdilref6VnWQoRaMY1Jp_twQgb3flJWm7vMpA8HEkZiEHrBInJKQfz5YHSloImXjaL7DiuIrNEhby2aZXSAfhmcr1r7v84lTYVBEZm7BaN8-A_Ak1KxlPmEOcedv8E_UbunjlPzlklzA8Nl0-WYarJEQMa65C_1jxPVdEUU4jUJ6UAk037pik4PiF34E1oNibjqha4j1Spm1Htj0P5ANlPpLVQLO6TKVY7eU2gKj4qTeSmCz0zppHoweDXngybrheKNGYhu1ErpHXvSDUIywu5cAVVfKg0QVvpwzABJH35-0oa4jHHioxIUJpHTwvBznLiwo8x_8-um5RDWaZug3W8A-TfyRenWC44UxhxV6HxTUuFW0JcApTQcVPgKgkJUXlJNfLDbvMQe0UeBomlbCVZu22yTy-hFtYx63yM_dBDi_VuSGYUN8v_jOUKbkNF9rqdXIPD99lJTik4dPTj_nI3NJRcGfN8GUMgqBMya3gL4Vw56lSMvFIcHpjao5ORTqGi94-lVASRQuM5Rx93sudvT6p9ej6OWl8QE_DUbm9ePlPCHEgHbdO4_PU6detBFI5yrUDnThHYFfWSq7qRsollkv8q6gEtyRKwSqniZa1tMkrGGjf_F4WDrC9tU8zweXZYxf2ymvDJMEL8MYwNgrau6YCReDO1TbDrb8i0k2Wl1nzzWvvKt&reqid=ROnN44mwLsHWmVrz&type=CLICK&pos=2,Celina Lee,,"Đã viết
1 Đánh giá","Đã nhận
0 Lượt cảm ơn",Đã tham gia 4 năm,Đánh giá vào 1 năm trướcĐã dùng 5 giờ
https://tka.tiki.vn/pixel/pixel?data=cZLo-GmBZ3sAIvZsFLZ7lBQ30KDbWQBbO9LRFPkOXxcfYVf_nXgIn06TxuaMIildQgjUL0JMy9FSk0jCWJjuNLFqEDtgztiS5vWi16WWc9mI87H9raeoD7PHeaKBlWi8amsOd57pM52g63eKmopLle6imbt7u7G0rAEjXvcfktXsOeHpE8bYwyg5V0PWW2dUKJ8boG-_P1VcINyKZiuLl76eQoCq8tBVRrHRN7bzr5DyNAzddYW50StJhGuAnEEmUQ4VUfbIKRTRLnmsPB8jNdmu73b5Nxsmev78Ij3-pSaD9E8AxrBJk2tqMY7VkFQD49f5Ps-IKe6ttFTFk4p2HP5YIsXsCAfcJ8bUpTaQkcG4PVKG5CNhkDe_uqqtrkv1Hg8_u5BfhENlstJDFPs6KQg2-moIasW0elxp6JWrzh8VfZ5Faa-MjkdJQsORaqZ7cNlGcqRU-BIHYi8u1hgewnITwWG-ZBjfGKlsRnLoCXIQrQg2UoH4ldatWqpQC0aMbLw-vuEoUQYWqG9dgisznC1kZYIU9Xe8MYB9Kudh8khl_fB6fTEyxnFKnlzQgJiQo5EZlQWAA-A14t1mSFXW9IJ4SGX5MHtPSlj95xXyG3SoVZPmvM7ZzLLcGJOa0qYLbA8AcRMnBVQ7gvnJDkULngwFkEBw1XCTJdRlbcZ0-9ytXIqr4ZkFGKRBrU5uvLcP8rE2VzpkFFxUGIz1sLC0p5RIn_u1bTOQytTO78twDgkqA3VLwgtoU-5KKnrjaMo5Y4_P7nr-6Pz6PCwOdZXnNUjOfrLtWw-SVPTtegjs2zW1WtOAWSRoUPAaEFw1XD17fRFrj6YkgErCRvOMxWjzrOuqYbUVTEUE_WXaLb_3JwtV3nsmLrMSKp1ebuI8_y9tU8q2voWucWV9vE7aeb_UGvijngF_jkQfXniGGjO4bKnAa-dySKQvx6Iy_aBtWFa1GzMHvU0SxalZmOmwFnQ6VOi-4IzVmcXz9QDSrzKkCUtWbiJbhq1lxmkHtdvLBrFX749UjxA33NQXnXYEudBdp0bikuVgzhSC3zEI2QiWY6FU&reqid=ROnN44mwLsHWmVrz&type=CLICK&pos=4,Nguyễn Thị Nga,Mùa hanh khô dùng rất ổn,"Đã viết
4 Đánh giá","Đã nhận
1 Lượt cảm ơn",Đã tham gia 5 năm,Đánh giá vào 1 năm trướcĐã dùng 3 giờ
https://tka.tiki.vn/pixel/pixel?data=cZLo-GmBZ3sAIvZsFLZ7lBQ30KDbWQBbO9LRFPkOXxcfYVf_nXgIn06TxuaMIildQgjUL0JMy9FSk0jCWJjuNLFqEDtgztiS5vWi16WWc9mI87H9raeoD7PHeaKBlWi8amsOd57pM52g63eKmopLle6imbt7u7G0rAEjXvcfktXsOeHpE8bYwyg5V0PWW2dUKJ8boG-_P1VcINyKZiuLl76eQoCq8tBVRrHRN7bzr5DyNAzddYW50StJhGuAnEEmUQ4VUfbIKRTRLnmsPB8jNdmu73b5Nxsmev78Ij3-pSaD9E8AxrBJk2tqMY7VkFQD49f5Ps-IKe6ttFTFk4p2HP5YIsXsCAfcJ8bUpTaQkcG4PVKG5CNhkDe_uqqtrkv1Hg8_u5BfhENlstJDFPs6KQg2-moIasW0elxp6JWrzh8VfZ5Faa-MjkdJQsORaqZ7cNlGcqRU-BIHYi8u1hgewnITwWG-ZBjfGKlsRnLoCXIQrQg2UoH4ldatWqpQC0aMbLw-vuEoUQYWqG9dgisznC1kZYIU9Xe8MYB9Kudh8khl_fB6fTEyxnFKnlzQgJiQo5EZlQWAA-A14t1mSFXW9IJ4SGX5MHtPSlj95xXyG3SoVZPmvM7ZzLLcGJOa0qYLbA8AcRMnBVQ7gvnJDkULngwFkEBw1XCTJdRlbcZ0-9ytXIqr4ZkFGKRBrU5uvLcP8rE2VzpkFFxUGIz1sLC0p5RIn_u1bTOQytTO78twDgkqA3VLwgtoU-5KKnrjaMo5Y4_P7nr-6Pz6PCwOdZXnNUjOfrLtWw-SVPTtegjs2zW1WtOAWSRoUPAaEFw1XD17fRFrj6YkgErCRvOMxWjzrOuqYbUVTEUE_WXaLb_3JwtV3nsmLrMSKp1ebuI8_y9tU8q2voWucWV9vE7aeb_UGvijngF_jkQfXniGGjO4bKnAa-dySKQvx6Iy_aBtWFa1GzMHvU0SxalZmOmwFnQ6VOi-4IzVmcXz9QDSrzKkCUtWbiJbhq1lxmkHtdvLBrFX749UjxA33NQXnXYEudBdp0bikuVgzhSC3zEI2QiWY6FU&reqid=ROnN44mwLsHWmVrz&type=CLICK&pos=4,Đặng Thị Mỹ Ngọc,,"Đã viết
27 Đánh giá","Đã nhận
0 Lượt cảm ơn",Đã tham gia 2 năm,Đánh giá vào 1 năm trướcĐã dùng 11 phút
https://tka.tiki.vn/pixel/pixel?data=TjsYwIfknllS-ILewwy0u-nFCG7VkcEJiNBFvez6oosmSinbs80i9hoB-b5T-YxpTLWCtgxIZEYAM7cLKOv627iciprhTkoX6gZ95y7t84B9VYEHBXVsAWxXuD48JLBWFY0MSjpjxzrd66UIQ5WrbLgwK7_5OHaNKTUFtoKQC6fYXIAKlUIrvG4xEDcx8FSZqNiIODIio_CfCvUeDsMuEDUMJnnzA-vnaLNyyd-XbKHBNjH2bPrdJjFvQPu7XpWLdvWTCcnh1iTO6iL26ibZ-vWFPok3rgCClb6vdQ-U4fhw2FtTkrkybIvvFHwKgYi_k_V64ZcGx1Oc1rxyfcqyx9ESPNO9g5-Q_oAW4XWh3tSx3IOvZklVC-KxqVAZNCAVcLkRw5Xk3LrU03l6BfeFh2sGi5MWqt2YCDcMfMtRnN0QJBy7FblRwAtaw_yNf7Ta8nFsTAR5kDp7ewjOd0YqVo-oNOi2wGScadvogFjycGsAsr5zfErlxMLw_2KoBFrfScO324RRzzS8mK8KxbB-S3sr2KF7GQWWxgd12Gg_KOLjQ3-GVfw8PnDTPVqR4u1O2dRuG1RDFWRz7tI0qroeTj7-f0tThqfF6kjf-VPt3oP90qgt3BhDSSCvkAHhp-ANCA-GCiygrpra6j9hfbgWsrlkHe-DxsVaGEqGYXKk_P65jeLxtkx5Ej9hP2xWAC4ktKoXajFbI0V1TItWAxLHLyEXYAAm9oNfjA_ETERkRxOUU0gJSpp_3FR2mN6jmW161PLtQZV0tx2nwZtdWJb4nmRJNxXW4yIlI74tiAUMFzMWcCccjNlSdmMeFMp1Tf4mGmKRFf7DwIoj4OVCutFd_jMWqgoYiR4yNk3etp-E7i2NPynDjvKR1VpZZoRLjyhrySyv7yB1pJ9Sd2y6znpb_fqqKC6mnKTiMeBO41_oxMmz4P-O2d6YCFsikgcjFGAb91HOnIGbjbCaGDZthiktE1bCqNbE7DdfR5qqjOmvBXjnSSlRm6Zz_-Fww003LfaXa39hYnzeXbxnuJiaxci_iZVJPRkgajWpmlv20_t_Ww-fmx81y-q5tuiX8ix1uoCvgNeksDSvFxC-zrvM68NQK2y0tUf1c5t9mRI8tLu8hLKz69xtPg&reqid=ROnN44mwLsHWmVrz&type=CLICK&pos=5,Phạm Thị Hoàng Yến," tiki giao hàng siêu nhanh.đóng gói sp kỹ nhưng tới tay mình thì cái thùng nó méo mó thấy ớ.n.dùng xong thấy da mềm mịn thật, nhưng mn có bị nhớt nhớt lúc rửa mặt giống mình k, phải rửa nước lại hơi lâu... Xem thêm","Đã viết
12 Đánh giá","Đã nhận
4 Lượt cảm ơn",Đã tham gia 6 năm,Đánh giá vào 2 năm trướcĐã dùng 3 giờ
https://tka.tiki.vn/pixel/pixel?data=TjsYwIfknllS-ILewwy0u-nFCG7VkcEJiNBFvez6oosmSinbs80i9hoB-b5T-YxpTLWCtgxIZEYAM7cLKOv627iciprhTkoX6gZ95y7t84B9VYEHBXVsAWxXuD48JLBWFY0MSjpjxzrd66UIQ5WrbLgwK7_5OHaNKTUFtoKQC6fYXIAKlUIrvG4xEDcx8FSZqNiIODIio_CfCvUeDsMuEDUMJnnzA-vnaLNyyd-XbKHBNjH2bPrdJjFvQPu7XpWLdvWTCcnh1iTO6iL26ibZ-vWFPok3rgCClb6vdQ-U4fhw2FtTkrkybIvvFHwKgYi_k_V64ZcGx1Oc1rxyfcqyx9ESPNO9g5-Q_oAW4XWh3tSx3IOvZklVC-KxqVAZNCAVcLkRw5Xk3LrU03l6BfeFh2sGi5MWqt2YCDcMfMtRnN0QJBy7FblRwAtaw_yNf7Ta8nFsTAR5kDp7ewjOd0YqVo-oNOi2wGScadvogFjycGsAsr5zfErlxMLw_2KoBFrfScO324RRzzS8mK8KxbB-S3sr2KF7GQWWxgd12Gg_KOLjQ3-GVfw8PnDTPVqR4u1O2dRuG1RDFWRz7tI0qroeTj7-f0tThqfF6kjf-VPt3oP90qgt3BhDSSCvkAHhp-ANCA-GCiygrpra6j9hfbgWsrlkHe-DxsVaGEqGYXKk_P65jeLxtkx5Ej9hP2xWAC4ktKoXajFbI0V1TItWAxLHLyEXYAAm9oNfjA_ETERkRxOUU0gJSpp_3FR2mN6jmW161PLtQZV0tx2nwZtdWJb4nmRJNxXW4yIlI74tiAUMFzMWcCccjNlSdmMeFMp1Tf4mGmKRFf7DwIoj4OVCutFd_jMWqgoYiR4yNk3etp-E7i2NPynDjvKR1VpZZoRLjyhrySyv7yB1pJ9Sd2y6znpb_fqqKC6mnKTiMeBO41_oxMmz4P-O2d6YCFsikgcjFGAb91HOnIGbjbCaGDZthiktE1bCqNbE7DdfR5qqjOmvBXjnSSlRm6Zz_-Fww003LfaXa39hYnzeXbxnuJiaxci_iZVJPRkgajWpmlv20_t_Ww-fmx81y-q5tuiX8ix1uoCvgNeksDSvFxC-zrvM68NQK2y0tUf1c5t9mRI8tLu8hLKz69xtPg&reqid=ROnN44mwLsHWmVrz&type=CLICK&pos=5,Phan Văn Hoàng,chất lương k bt như nào nhưng ms nhận hàng thì thấy hàng khá giống mua ở siêu thị.....,"Đã viết
1 Đánh giá","Đã nhận
6 Lượt cảm ơn",Đã tham gia 5 năm,Đánh giá vào 2 năm trướcĐã dùng 6 giờ
https://tka.tiki.vn/pixel/pixel?data=TjsYwIfknllS-ILewwy0u-nFCG7VkcEJiNBFvez6oosmSinbs80i9hoB-b5T-YxpTLWCtgxIZEYAM7cLKOv627iciprhTkoX6gZ95y7t84B9VYEHBXVsAWxXuD48JLBWFY0MSjpjxzrd66UIQ5WrbLgwK7_5OHaNKTUFtoKQC6fYXIAKlUIrvG4xEDcx8FSZqNiIODIio_CfCvUeDsMuEDUMJnnzA-vnaLNyyd-XbKHBNjH2bPrdJjFvQPu7XpWLdvWTCcnh1iTO6iL26ibZ-vWFPok3rgCClb6vdQ-U4fhw2FtTkrkybIvvFHwKgYi_k_V64ZcGx1Oc1rxyfcqyx9ESPNO9g5-Q_oAW4XWh3tSx3IOvZklVC-KxqVAZNCAVcLkRw5Xk3LrU03l6BfeFh2sGi5MWqt2YCDcMfMtRnN0QJBy7FblRwAtaw_yNf7Ta8nFsTAR5kDp7ewjOd0YqVo-oNOi2wGScadvogFjycGsAsr5zfErlxMLw_2KoBFrfScO324RRzzS8mK8KxbB-S3sr2KF7GQWWxgd12Gg_KOLjQ3-GVfw8PnDTPVqR4u1O2dRuG1RDFWRz7tI0qroeTj7-f0tThqfF6kjf-VPt3oP90qgt3BhDSSCvkAHhp-ANCA-GCiygrpra6j9hfbgWsrlkHe-DxsVaGEqGYXKk_P65jeLxtkx5Ej9hP2xWAC4ktKoXajFbI0V1TItWAxLHLyEXYAAm9oNfjA_ETERkRxOUU0gJSpp_3FR2mN6jmW161PLtQZV0tx2nwZtdWJb4nmRJNxXW4yIlI74tiAUMFzMWcCccjNlSdmMeFMp1Tf4mGmKRFf7DwIoj4OVCutFd_jMWqgoYiR4yNk3etp-E7i2NPynDjvKR1VpZZoRLjyhrySyv7yB1pJ9Sd2y6znpb_fqqKC6mnKTiMeBO41_oxMmz4P-O2d6YCFsikgcjFGAb91HOnIGbjbCaGDZthiktE1bCqNbE7DdfR5qqjOmvBXjnSSlRm6Zz_-Fww003LfaXa39hYnzeXbxnuJiaxci_iZVJPRkgajWpmlv20_t_Ww-fmx81y-q5tuiX8ix1uoCvgNeksDSvFxC-zrvM68NQK2y0tUf1c5t9mRI8tLu8hLKz69xtPg&reqid=ROnN44mwLsHWmVrz&type=CLICK&pos=5,Hạt Đậu Thần Kỳ,"đóng gói hơi sơ sài. Mình dùng thử rồi cũng okela, ko có mùi.","Đã viết
1 Đánh giá","Đã nhận
0 Lượt cảm ơn",Đã tham gia 3 năm,Đánh giá vào 2 năm trướcĐã dùng 1 ngày
https://tka.tiki.vn/pixel/pixel?data=TjsYwIfknllS-ILewwy0u-nFCG7VkcEJiNBFvez6oosmSinbs80i9hoB-b5T-YxpTLWCtgxIZEYAM7cLKOv627iciprhTkoX6gZ95y7t84B9VYEHBXVsAWxXuD48JLBWFY0MSjpjxzrd66UIQ5WrbLgwK7_5OHaNKTUFtoKQC6fYXIAKlUIrvG4xEDcx8FSZqNiIODIio_CfCvUeDsMuEDUMJnnzA-vnaLNyyd-XbKHBNjH2bPrdJjFvQPu7XpWLdvWTCcnh1iTO6iL26ibZ-vWFPok3rgCClb6vdQ-U4fhw2FtTkrkybIvvFHwKgYi_k_V64ZcGx1Oc1rxyfcqyx9ESPNO9g5-Q_oAW4XWh3tSx3IOvZklVC-KxqVAZNCAVcLkRw5Xk3LrU03l6BfeFh2sGi5MWqt2YCDcMfMtRnN0QJBy7FblRwAtaw_yNf7Ta8nFsTAR5kDp7ewjOd0YqVo-oNOi2wGScadvogFjycGsAsr5zfErlxMLw_2KoBFrfScO324RRzzS8mK8KxbB-S3sr2KF7GQWWxgd12Gg_KOLjQ3-GVfw8PnDTPVqR4u1O2dRuG1RDFWRz7tI0qroeTj7-f0tThqfF6kjf-VPt3oP90qgt3BhDSSCvkAHhp-ANCA-GCiygrpra6j9hfbgWsrlkHe-DxsVaGEqGYXKk_P65jeLxtkx5Ej9hP2xWAC4ktKoXajFbI0V1TItWAxLHLyEXYAAm9oNfjA_ETERkRxOUU0gJSpp_3FR2mN6jmW161PLtQZV0tx2nwZtdWJb4nmRJNxXW4yIlI74tiAUMFzMWcCccjNlSdmMeFMp1Tf4mGmKRFf7DwIoj4OVCutFd_jMWqgoYiR4yNk3etp-E7i2NPynDjvKR1VpZZoRLjyhrySyv7yB1pJ9Sd2y6znpb_fqqKC6mnKTiMeBO41_oxMmz4P-O2d6YCFsikgcjFGAb91HOnIGbjbCaGDZthiktE1bCqNbE7DdfR5qqjOmvBXjnSSlRm6Zz_-Fww003LfaXa39hYnzeXbxnuJiaxci_iZVJPRkgajWpmlv20_t_Ww-fmx81y-q5tuiX8ix1uoCvgNeksDSvFxC-zrvM68NQK2y0tUf1c5t9mRI8tLu8hLKz69xtPg&reqid=ROnN44mwLsHWmVrz&type=CLICK&pos=5,Vi Ngôn LụC NgạN," Sữa rửa mặt này rất dịu nhẹ, phù hợp cho mọi loại da, nhưng chỉ dừng ở bước làm sạch bình thường thôi. Nếu ở môi trường nhiều bụi thì cần thêm tẩy trang nữa.
Giao hàng siêu nhanh dù mình đặt giao tiết... Xem thêm","Đã viết
11 Đánh giá","Đã nhận
4 Lượt cảm ơn",Đã tham gia 7 năm,Đánh giá vào 5 tháng trướcĐã dùng 13 phút
https://tka.tiki.vn/pixel/pixel?data=TjsYwIfknllS-ILewwy0u-nFCG7VkcEJiNBFvez6oosmSinbs80i9hoB-b5T-YxpTLWCtgxIZEYAM7cLKOv627iciprhTkoX6gZ95y7t84B9VYEHBXVsAWxXuD48JLBWFY0MSjpjxzrd66UIQ5WrbLgwK7_5OHaNKTUFtoKQC6fYXIAKlUIrvG4xEDcx8FSZqNiIODIio_CfCvUeDsMuEDUMJnnzA-vnaLNyyd-XbKHBNjH2bPrdJjFvQPu7XpWLdvWTCcnh1iTO6iL26ibZ-vWFPok3rgCClb6vdQ-U4fhw2FtTkrkybIvvFHwKgYi_k_V64ZcGx1Oc1rxyfcqyx9ESPNO9g5-Q_oAW4XWh3tSx3IOvZklVC-KxqVAZNCAVcLkRw5Xk3LrU03l6BfeFh2sGi5MWqt2YCDcMfMtRnN0QJBy7FblRwAtaw_yNf7Ta8nFsTAR5kDp7ewjOd0YqVo-oNOi2wGScadvogFjycGsAsr5zfErlxMLw_2KoBFrfScO324RRzzS8mK8KxbB-S3sr2KF7GQWWxgd12Gg_KOLjQ3-GVfw8PnDTPVqR4u1O2dRuG1RDFWRz7tI0qroeTj7-f0tThqfF6kjf-VPt3oP90qgt3BhDSSCvkAHhp-ANCA-GCiygrpra6j9hfbgWsrlkHe-DxsVaGEqGYXKk_P65jeLxtkx5Ej9hP2xWAC4ktKoXajFbI0V1TItWAxLHLyEXYAAm9oNfjA_ETERkRxOUU0gJSpp_3FR2mN6jmW161PLtQZV0tx2nwZtdWJb4nmRJNxXW4yIlI74tiAUMFzMWcCccjNlSdmMeFMp1Tf4mGmKRFf7DwIoj4OVCutFd_jMWqgoYiR4yNk3etp-E7i2NPynDjvKR1VpZZoRLjyhrySyv7yB1pJ9Sd2y6znpb_fqqKC6mnKTiMeBO41_oxMmz4P-O2d6YCFsikgcjFGAb91HOnIGbjbCaGDZthiktE1bCqNbE7DdfR5qqjOmvBXjnSSlRm6Zz_-Fww003LfaXa39hYnzeXbxnuJiaxci_iZVJPRkgajWpmlv20_t_Ww-fmx81y-q5tuiX8ix1uoCvgNeksDSvFxC-zrvM68NQK2y0tUf1c5t9mRI8tLu8hLKz69xtPg&reqid=ROnN44mwLsHWmVrz&type=CLICK&pos=5,Đặng Đình Chiểu,mua lần đầu dùng thử xem sao thấy quảng cáo dịu nhẹ hi vọng hợp với da của mình,"Đã viết
30 Đánh giá","Đã nhận
8 Lượt cảm ơn",Đã tham gia 7 năm,Đánh giá vào 2 năm trướcĐã dùng 4 phút
